schema,category,brand,system,rep,actual,forecast,ape,outcome,latency_s,tokens_in,tokens_out,tokens_cached_in,tokens_reasoning,tokens,containers,cost_usd_est,error,trace,answer
v6-shared-composition+af04a42a478b,CSD,HARBOE,D_prometheus_data,2,6365899.7748,6367620.0,0.02702249895309205,ok,137.47,174942,9376,0,0,184318,0,1.15599,,"{""scenario"": ""D_prometheus_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:21:23"", ""tool"": ""prometheus"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 10, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""iqpodca6f7aaxbcs2wwdt"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""history_months"": 39, ""history_ends"": ""2025-12""}","Forecast: 6,367,620 units  
Range: 5,481,000 to 7,254,000 units (90% interval)  
Confidence: medium -- based on the supplied CSD monthly unit history for Danish retail, HARBOE is a competitor brand with a clear March seasonal pattern, but recent volatility means the interval remains fairly wide.  
Recommendation: plan Royal Unibrew CSD availability defensively against the midpoint, and stress-test March plans up to the upper bound so RU brands are not under-supplied if HARBOE volume pressure is high.  
FORECAST=6367620"
v6-shared-composition+af04a42a478b,CSD,HARBOE,E_prometheus_model,1,6365899.7748,4969049.5,21.94269976303366,ok,28.57,28938,1705,0,0,30643,0,0.19584,,"{""scenario"": ""E_prometheus_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:21:52"", ""tool"": ""forecast_demand+prometheus"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 0, ""tool_calls"": [], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": null, ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""tool_returned_forecast"": true, ""months_ahead"": 3}","Forecast: 4,969,050 units  
Range: 654,488 to 37,726,335 units (90% interval)  
Confidence: low -- the forecast interval is very wide, with historical WMAPE around 18.4% and median MAPE around 41.4%, so this should be treated as a scenario input rather than a firm demand signal.  
Recommendation: use the midpoint as the competitor-volume planning assumption for HARBOE, but for Royal Unibrew category planning, monitor early-2026 actuals closely and keep Royal Unibrew availability and promotional flexibility robust in case HARBOE materially over- or under-delivers.  
FORECAST=4969050"
v6-shared-composition+af04a42a478b,CSD,HARBOE,E_prometheus_model,2,6365899.7748,4969049.5,21.94269976303366,ok,35.09,29397,2383,0,0,31780,0,0.218475,,"{""scenario"": ""E_prometheus_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:22:27"", ""tool"": ""forecast_demand+prometheus"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 0, ""tool_calls"": [], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": null, ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""tool_returned_forecast"": true, ""months_ahead"": 3}","HARBOE is forecast at 4,969,050 CSD units in Danish retail in March 2026, but uncertainty is high with a very wide 90% interval.

Forecast: 4,969,050 units  
Range: 654,488 to 37,726,335 units (90% interval)  
Confidence: low -- HARBOE is a competitor to Royal Unibrew, and the forecast interval is very wide despite reasonable historical WMAPE, so the point estimate should be treated as a base case rather than a precise demand call.  
Recommendation: plan Royal Unibrew category scenarios against the midpoint, but keep HARBOE as a competitor-risk watch item rather than making major space, volume, or trade-spend decisions from the point forecast alone.  

Assumptions: CSD category, Danish retail market, March 2026, units sold rather than DKK; analysis used the already-retrieved material and did not query the warehouse.

FORECAST=4969050"
v6-shared-composition+af04a42a478b,CSD,HARBOE,F_llm_data_model,1,6365899.7748,5900000.0,7.318679075726371,ok,132.39,32425,14893,14080,14735,47318,1,0.575555,,"{""scenario"": ""F_llm_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:24:40"", ""tool"": ""code_interpreter+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 6, ""payload_complete"": true, ""months_ahead"": 3, ""model_forecast"": 4969049.5, ""deviates_from_model"": true, ""via_sentinel"": true}","Forecast: 5,900,000 units  
Range: 4,400,000 to 7,700,000 units (90% interval)  
Confidence: low-medium -- March seasonality points above the dedicated model’s 4.97M forecast, but HARBOE is highly promo-sensitive and recent distribution/promo volatility makes the upper tail material.  
Recommendation: plan the base case around 5.9M units, but tie final allocation to the confirmed March promo calendar. If HARBOE has TPR/display support comparable to March 2025, hold cover toward 6.5M-7.0M; if promo support is light, plan closer to the lower half of the range.  
FORECAST=5900000"
v6-shared-composition+af04a42a478b,CSD,HARBOE,F_llm_data_model,2,6365899.7748,5900000.0,7.318679075726371,ok,121.55,31450,13394,13056,13216,44844,1,0.530318,,"{""scenario"": ""F_llm_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:26:42"", ""tool"": ""code_interpreter+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 6, ""payload_complete"": true, ""months_ahead"": 3, ""model_forecast"": 4969049.5, ""deviates_from_model"": true, ""via_sentinel"": true}","Forecast: 5,900,000 units  
Range: 4,600,000 to 7,700,000 units (90% interval)  
Confidence: low-to-medium -- HARBOE is highly promotion-driven, 2025 was structurally stronger than prior years, and the dedicated model’s own confidence is low with a very wide interval. I weighted the model forecast below the seasonal trend because recent March sales have been rising and distribution improved late in 2025.  
Recommendation: plan the base buy around ~5.9M units, but confirm the March 2026 promo/TPR calendar early. If major HARBOE promotions are locked, secure supply closer to the upper half of the range; if promo support is weak, plan nearer 5.0M units and avoid overstock.  
FORECAST=5900000"
v6-shared-composition+af04a42a478b,CSD,HARBOE,G_prometheus_data_model,1,6365899.7748,6300000.0,1.0351996910298542,ok,68.54,65226,4526,0,0,69752,0,0.46191,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:27:50"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 2, ""tool_calls"": [""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""ijn4yxbapu5wvbsujbkbi"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 4969049.5, ""deviates_from_model"": true}","HARBOE is forecast to sell 6,300,000 CSD units in Danish retail in March 2026, with a wide 90% interval of 4,600,000 to 8,700,000 units.

Forecast: 6,300,000 units  
Range: 4,600,000 to 8,700,000 units (90% interval)  
Confidence: low-medium -- HARBOE is a competitor, and the forecast uncertainty is wide due to promotion and distribution sensitivity; recent March sales and 2025 momentum support a higher estimate than the low model point alone, but volatility remains material.  
Recommendation: for Royal Unibrew category planning, plan for HARBOE to be a strong 6m+ unit competitor presence in March; protect Royal Unibrew availability and promo execution, and use early-month HARBOE distribution and promotion intensity as the trigger for contingency stock and execution coverage.  
FORECAST=6300000"
v6-shared-composition+af04a42a478b,CSD,HARBOE,G_prometheus_data_model,2,6365899.7748,5800000.0,8.8895489219005,ok,112.05,89908,5694,0,0,95602,0,0.62036,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:29:42"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 4, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""ikcqombcdkdijkv516qci"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 4969049.5, ""deviates_from_model"": true}","Forecast: 5,800,000 units  
Range: 3,500,000 to 8,100,000 units (90% interval)  
Confidence: low-to-medium -- HARBOE is a competitor brand in CSD, and recent performance is volatile with strong promotion and distribution effects; March history supports the midpoint, but the model interval is wide.  
Recommendation: plan Royal Unibrew March execution against roughly 6 million HARBOE units, while protecting RU share in accounts and packs where HARBOE gained reach late in 2025; do not plan solely against the lower model estimate.  
FORECAST=5800000"
v6-shared-composition+af04a42a478b,CSD,7-UP,A_llm_plain,0,13041.5455,240000.0,1740.2726885398667,ok,49.7,34638,2966,3712,2773,37604,0,0.245466,,"{""scenario"": ""A_llm_plain"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:30:32"", ""tool"": ""web_search"", ""wrote_code"": false, ""used_web"": true, ""via_sentinel"": true, ""target_month"": ""2026-03"", ""retrieval_suspected"": false}","Forecast: 240,000 units  
Range: 140,000 to 410,000 units (90% interval)  
Confidence: low -- no internal scanner data; I triangulated from Danish retail soft-drink volume, an assumed CSD share, March seasonality, and a discounted 7-UP share because Faxe Kondi is the leading local lemon/lime brand and Royal Unibrew distributes 7-UP as part of the PepsiCo portfolio. ([statista.com](https://www.statista.com/outlook/cmo/non-alcoholic-drinks/soft-drinks/denmark?currency=usd&utm_source=openai))  
Recommendation: plan base orders around the midpoint, but keep replenishment flexibility up to ~350,000 units if March promotions, early Easter loading, or warm-weather signals appear; do not overcommit to the full upper bound because 7-UP is likely a secondary lemon/lime brand in Denmark.  
FORECAST=240000"
v6-shared-composition+af04a42a478b,CSD,7-UP,A_llm_plain,1,13041.5455,170000.0,1203.5264877157388,ok,70.29,47194,3729,2688,3576,50923,0,0.335744,,"{""scenario"": ""A_llm_plain"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:31:43"", ""tool"": ""web_search"", ""wrote_code"": false, ""used_web"": true, ""via_sentinel"": true, ""target_month"": ""2026-03"", ""retrieval_suspected"": false}","Forecast: 170,000 units  
Range: 90,000 to 320,000 units (90% interval)  
Confidence: low -- no internal POS data is available; I estimated from public Danish soft-drink/off-trade volume proxies and assumed 7UP is a small niche share within CSD, noting Royal Unibrew still carried 7UP in Denmark during 2026. ([food.dtu.dk](https://www.food.dtu.dk/-/media/institutter/foedevareinstituttet/publikationer/pub-2025/markeds-og-vareundersoegelse-af-energidrikke-i-danmark-final-report.pdf))  
Recommendation: plan base replenishment near the midpoint, but use promo/display activity and weekly EPOS reads to flex supply quickly; avoid committing to the upper bound unless March promotional support is confirmed.  
FORECAST=170000"
v6-shared-composition+af04a42a478b,CSD,7-UP,A_llm_plain,2,13041.5455,140000.0,973.4924016482555,ok,54.7,44212,2725,3712,2558,46937,0,0.286106,,"{""scenario"": ""A_llm_plain"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:32:37"", ""tool"": ""web_search"", ""wrote_code"": false, ""used_web"": true, ""via_sentinel"": true, ""target_month"": ""2026-03"", ""retrieval_suspected"": false}","Forecast: 140,000 units  
Range: 75,000 to 250,000 units (90% interval)  
Confidence: low -- there is no public SKU-level Danish retail data for 7-UP, so this is triangulated from Denmark’s CSD retail volume, 7-UP’s likely small share versus Faxe Kondi/cola leaders, March seasonality, and typical 0.5L/1.5L/multipack unit mix.  
Recommendation: plan replenishment around the midpoint, but do not give 7-UP extra space unless a promotion is confirmed; keep enough cover for the upper half of the range during promo/Easter-build weeks, while prioritizing shelf and feature space for faster-moving Danish citrus CSDs and cola.  
FORECAST=140000"
v6-shared-composition+af04a42a478b,CSD,7-UP,B_llm_data,1,13041.5455,22000.0,68.69166311615444,ok,127.74,29497,12674,13056,12532,42171,1,0.498953,,"{""scenario"": ""B_llm_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:34:45"", ""tool"": ""code_interpreter"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 9, ""via_sentinel"": true}","Forecast: 22,000 units  
Range: 12,000 to 34,000 units (90% interval)  
Confidence: low-medium -- the 2025 level is much lower than 2024, distribution is materially reduced, and monthly promo effects are volatile, so the March 2026 forecast is sensitive to whether 7-UP gets meaningful March promo/distribution support.  
Recommendation: plan the base shelf forecast around 22k units, but only build toward the upper end if March promotional distribution is confirmed; otherwise avoid overstocking and focus on securing distribution/promo support if the commercial target is above ~25k units.  
FORECAST=22000"
v6-shared-composition+af04a42a478b,CSD,7-UP,B_llm_data,2,13041.5455,23000.0,76.35946598507056,ok,148.43,39498,14134,13056,14018,53632,1,0.592758,,"{""scenario"": ""B_llm_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:37:14"", ""tool"": ""code_interpreter"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 15, ""via_sentinel"": true}","Forecast: 23,000 units  
Range: 14,000 to 38,000 units (90% interval)  
Confidence: low-medium -- the history is short, 2025 shows a clear distribution/level reset versus 2024, and March sales are sensitive to promo execution.  
Recommendation: plan base replenishment around the midpoint, but only build toward the upper bound if March TPR/display support or distribution gains are confirmed; otherwise keep inventory flexible and re-forecast after Jan/Feb actuals.

FORECAST=23000"
v6-shared-composition+af04a42a478b,CSD,7-UP,C_llm_model,1,13041.5455,14951.7,14.646688155173024,ok,4.0,1030,122,0,0,1152,0,0.00881,,"{""scenario"": ""C_llm_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:37:18"", ""tool"": ""forecast_demand"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""tool_returned_forecast"": true, ""payload_complete"": true}","Forecast: 14,952 units
Range: 1,968 to 113,517 units (90% interval)
Confidence: low -- the prediction interval is very wide, indicating substantial uncertainty for 7-UP demand in this month.
Recommendation: plan initial supply near the midpoint, but use cautious replenishment and monitor early sales closely; avoid committing fully to the upper bound unless service-level risk is critical or promotional activity is expected.
FORECAST=14952"
v6-shared-composition+af04a42a478b,CSD,7-UP,C_llm_model,2,13041.5455,14951.7,14.646688155173024,ok,4.13,1030,120,0,0,1150,0,0.00875,,"{""scenario"": ""C_llm_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:37:23"", ""tool"": ""forecast_demand"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""tool_returned_forecast"": true, ""payload_complete"": true}","Forecast: 14,952 units
Range: 1,968 to 113,517 units (90% interval)
Confidence: low -- the model reports low confidence, with a very wide prediction interval and relatively volatile brand-level accuracy.
Recommendation: plan close to the midpoint for base replenishment, but secure flexible upside cover or rapid replenishment options because the upper bound is much higher and stockout risk could be material.
FORECAST=14952"
v6-shared-composition+af04a42a478b,CSD,7-UP,D_prometheus_data,1,13041.5455,28500.0,118.53238176410916,ok,113.34,109663,9400,0,0,119063,0,0.830315,,"{""scenario"": ""D_prometheus_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:39:16"", ""tool"": ""prometheus"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 6, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""itq04cf9m5unwgpdbsi9k"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""history_months"": 39, ""history_ends"": ""2025-12""}","Forecast: 28,500 units  
Range: 15,500 to 35,500 units (90% interval)  
Confidence: moderate-low -- 2025 appears to be a structural step-down versus 2024, with lower average monthly units and distribution, so the forecast is anchored more to the recent lower run-rate than the stronger earlier history.  
Recommendation: plan against the midpoint of about 28-29k units, but only hold inventory toward the upper bound if there is confirmed promotional or distribution support for March; otherwise avoid overcommitting stock. Verification checks included monthly continuity, March seasonality, the 2025 break, and model backtesting.  
FORECAST=28500"
v6-shared-composition+af04a42a478b,CSD,7-UP,D_prometheus_data,2,13041.5455,20430.0,56.65321261195615,ok,109.95,129355,7030,0,0,136385,0,0.857675,,"{""scenario"": ""D_prometheus_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:41:06"", ""tool"": ""prometheus"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 8, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""i8oja35yc6979b9g8625q"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""history_months"": 39, ""history_ends"": ""2025-12""}","Forecast: 20,430 units
Range: 5,315 to 35,546 units (90% interval)
Confidence: low-to-medium -- 7-UP is mapped to Royal Unibrew in the CSD grouping, but the history is short and 2025 shows a clear step-down versus 2023-2024, making the March 2026 estimate directionally useful but uncertain.
Recommendation: plan March 2026 around the midpoint of about 20k units, but keep contingency cover toward the upper bound if Jan-Feb 2026 sell-out or distribution improves; do not plan from the stronger 2024 March level unless there is evidence that the 2025 decline has reversed.
FORECAST=20430"
v6-shared-composition+af04a42a478b,CSD,7-UP,E_prometheus_model,1,13041.5455,14951.7,14.646688155173024,ok,27.35,28700,1612,0,0,30312,0,0.19186,,"{""scenario"": ""E_prometheus_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:41:33"", ""tool"": ""forecast_demand+prometheus"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 0, ""tool_calls"": [], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": null, ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""tool_returned_forecast"": true, ""months_ahead"": 3}","7-UP is forecast to sell 14,952 units in Danish retail CSD in March 2026, with a very wide 90% interval reflecting low forecast confidence.

Forecast: 14,952 units  
Range: 1,968 to 113,517 units (90% interval)  
Confidence: low -- the model accuracy is moderate but the forecast interval is very wide, so the March estimate should be treated as a planning anchor rather than a firm demand expectation.  
Recommendation: plan against the midpoint, keep replenishment flexible, and update the call once January-February 2026 actuals, promo plans, and distribution changes are known.  
FORECAST=14952"
v6-shared-composition+af04a42a478b,CSD,7-UP,E_prometheus_model,2,13041.5455,14951.7,14.646688155173024,ok,31.44,21096,2020,0,0,23116,0,0.16608,,"{""scenario"": ""E_prometheus_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:42:05"", ""tool"": ""forecast_demand+prometheus"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 0, ""tool_calls"": [], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": null, ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""tool_returned_forecast"": true, ""months_ahead"": 3}","7-UP is forecast to sell 14,952 units in Danish retail CSD in 2026-03, with a wide 90% interval of 1,968 to 113,517 units, so confidence is low.

Forecast: 14,952 units  
Range: 1,968 to 113,517 units (90% interval)  
Confidence: low -- the model has acceptable historical error on average, but the March 2026 interval is very wide, indicating volatile or uncertain demand signal.  
Recommendation: plan against the midpoint/base case, but keep replenishment flexible and wait for January-February sell-out or order signals before committing to high upside volumes; use the upper range as a contingency scenario, not as the primary stock build.  
Assumptions: CSD category, Danish retail market, 7-UP treated under the Royal Unibrew grouping, forecast in units sold, trained through 2025-12 using the already retrieved material.  
FORECAST=14952"
v6-shared-composition+af04a42a478b,CSD,7-UP,F_llm_data_model,1,13041.5455,20000.0,53.35605737832222,ok,111.54,33340,12027,13056,11839,45367,1,0.498758,,"{""scenario"": ""F_llm_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:43:57"", ""tool"": ""code_interpreter+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 8, ""payload_complete"": true, ""months_ahead"": 3, ""model_forecast"": 14951.7, ""deviates_from_model"": true, ""via_sentinel"": true}","Forecast: 20,000 units  
Range: 10,000 to 35,000 units (90% interval)  
Confidence: low -- the dedicated model points lower at ~15,000 units, but the March history is materially higher: ~24,000 in 2023, ~34,000 in 2024, and ~30,000 in 2025. Recent 2025 distribution and baseline sales weakened sharply, while promo effects remain volatile, so I would not plan from the seasonal naive alone.  
Recommendation: plan the base buy around 20,000 units, but keep replenishment and promo stock flexible up to ~35,000 units. If March promo/display support is confirmed, revise the working forecast toward 30,000+; if no meaningful support is planned, use 15,000-18,000 as the operational view.  
FORECAST=20000"
v6-shared-composition+af04a42a478b,CSD,7-UP,F_llm_data_model,2,13041.5455,18500.0,41.85435307494805,ok,64.32,16518,3288,13056,3113,19806,1,0.152478,,"{""scenario"": ""F_llm_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:45:01"", ""tool"": ""code_interpreter+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 2, ""payload_complete"": true, ""months_ahead"": 3, ""model_forecast"": 14951.7, ""deviates_from_model"": true, ""via_sentinel"": true}","Forecast: 18,500 units  
Range: 10,000 to 34,000 units (90% interval)  
Confidence: low -- 7-UP had a clear structural step-down in 2025, distribution and promo support are volatile, and the dedicated model also flags low confidence. I weighted the model’s lower forecast against seasonal history, with less weight on 2024/early-2025 levels because they likely reflect stronger distribution/promo support than late 2025.  
Recommendation: plan the base buy around 18–20k units, not last year’s March volume of ~30k, unless confirmed March 2026 promo/distribution support is materially higher. If a strong TPR/display plan is locked, hold replenishment flexibility up toward the 30–34k upper range.

FORECAST=18500"
